# shift_cm-1 intensity_mean intensity_std
454.508557 240.014295 3.055958
456.187665 239.603213 5.108919
457.866773 241.688646 6.944310
459.545881 243.377075 5.961110
461.224989 244.881744 5.677295
462.904097 245.133720 5.407282
464.583205 242.885529 3.813923
466.262313 243.656399 1.995621
467.941421 242.981642 0.982078
469.620529 240.301271 0.854208
471.299637 241.499041 0.799265
472.978745 239.871807 0.677899
474.657853 236.564050 0.992430
476.336961 234.271063 0.797300
478.016069 232.670736 2.370556
479.695177 232.098301 3.952972
481.374285 233.261791 3.509392
483.053393 229.475822 2.747726
484.732501 226.669298 1.422610
486.411609 225.810828 1.320529
488.090717 225.496831 1.125853
489.769825 223.410453 0.558715
491.448933 220.159435 0.053565
493.128041 216.863474 1.175972
494.807149 215.589306 2.316554
496.486257 214.545649 3.453936
498.165365 212.646615 5.068060
499.844473 213.046967 6.175178
501.523581 211.289766 5.534140
503.202689 207.127263 3.361560
504.881797 204.623299 2.884585
506.560905 201.714059 2.336781
508.240013 199.113317 1.687880
509.919121 198.365181 3.510844
511.598229 195.860715 4.436192
513.277337 193.785873 4.443759
514.956445 193.095808 3.914852
516.635553 189.133204 1.752442
518.314661 187.489226 0.946033
519.993769 188.195359 2.742012
521.672877 191.149978 2.976440
523.351985 190.226694 4.149424
525.031093 188.706633 5.257934
526.710201 189.475091 4.697317
528.389309 187.197507 4.915461
530.068417 183.893936 5.859865
531.747525 179.989651 6.215804
533.426633 177.929852 5.040709
535.105741 175.572564 4.154756
536.784849 173.869042 3.462539
538.463957 174.992016 4.124954
540.143065 173.929282 4.820901
541.822173 172.550307 4.473512
543.501281 171.444772 2.885970
545.180389 166.068142 2.199138
546.859497 165.968863 1.386403
548.538605 169.191022 0.794583
550.217713 169.956734 2.025588
551.896821 165.050174 4.379615
553.575929 160.805247 5.568303
555.255037 160.970281 4.661373
556.934145 161.626284 4.719192
558.613253 162.199163 5.011082
560.292361 162.702431 5.894487
561.971469 163.370259 5.376290
563.650577 163.803355 3.225100
565.329685 164.610351 3.495030
567.008793 166.395771 5.638420
568.687901 164.943459 6.786953
570.367009 163.406803 7.200792
572.046117 162.037513 6.962680
573.725225 160.427173 7.957748
575.404333 160.592576 7.392816
577.083441 160.874309 6.513438
578.762549 159.740140 5.496499
580.441657 159.201545 3.115652
582.120765 158.946933 1.919256
583.799873 159.097490 1.884936
585.478981 160.892152 0.744965
587.158089 162.040339 0.735154
588.837197 161.825387 1.180137
590.516305 159.128396 1.966526
592.195413 159.293367 3.898779
593.874521 159.075570 4.254019
595.553629 158.223730 3.663519
597.232737 157.579375 5.357862
598.911845 155.353175 6.215103
600.590953 153.326284 6.938883
602.270061 153.084665 8.387252
603.949169 152.177683 6.882629
605.628277 152.866001 5.683711
607.307385 154.986816 4.877373
608.986493 156.862089 4.548728
610.665601 158.367253 3.897613
612.344709 161.229698 3.086220
614.023817 166.866785 2.718825
615.702925 168.504898 0.965018
617.382033 168.785437 0.925397
619.061141 168.525211 3.182595
620.740249 170.006285 4.828649
622.419357 168.115134 6.034531
624.098465 165.316333 6.918958
625.777573 162.527197 7.568917
627.456681 157.394862 7.066719
629.135789 153.408975 5.928417
630.814897 150.902309 4.582776
632.494005 150.970634 3.849274
634.173113 149.318805 0.762840
635.852221 148.652401 2.150925
637.531329 149.552735 4.190383
639.210437 150.778975 5.707420
640.889545 152.049654 5.951981
642.568653 152.465728 5.691418
644.247761 150.857778 5.808172
645.926869 150.743498 4.256414
647.605977 151.609043 3.606224
649.285085 153.170780 4.574336
650.964193 154.509308 5.039668
652.643301 155.318306 5.500953
654.322409 156.022827 5.904381
656.001517 156.807680 6.675906
657.680625 157.260955 7.031405
659.359733 158.459624 8.669314
661.038841 159.462039 10.094210
662.717949 158.531120 9.838311
664.397057 160.051441 8.962522
666.076165 158.839593 8.501277
667.755273 154.626775 8.245852
669.434381 152.020354 7.118454
671.113489 150.346629 6.320287
672.792597 149.469534 5.890674
674.471705 149.411947 5.935043
676.150813 148.769697 6.455724
677.829921 148.240220 7.021644
679.509029 147.237515 7.047336
681.188137 144.439619 5.578882
682.867245 144.530270 4.993291
684.546353 144.275635 5.686119
686.225461 143.126681 7.225023
687.904569 141.703841 6.402527
689.583677 142.174118 5.339717
691.262785 143.395553 4.320314
692.941893 144.783234 3.525523
694.621001 146.516660 3.539056
696.300109 148.454384 3.854383
697.979217 150.650477 3.680350
699.658325 153.241127 3.314069
701.337433 154.805649 2.538797
703.016541 155.599492 2.447342
704.695649 155.695308 3.433527
706.374757 155.194844 4.981544
708.053865 152.315610 6.085840
709.732973 149.893021 6.730389
711.412081 148.828735 7.070499
713.091189 145.349171 8.451283
714.770297 142.691952 8.220819
716.449405 140.577677 7.254890
718.128513 138.826189 6.555628
719.807621 140.782778 4.979846
721.486729 142.669451 4.014791
723.165837 144.112606 3.596948
724.844945 144.586862 1.730201
726.524053 148.132690 1.892169
728.203161 152.566701 1.659263
729.882269 156.966272 1.747472
731.561377 158.783064 2.520643
733.240485 158.863844 1.107660
734.919593 157.560237 1.137253
736.598701 155.203349 2.406417
738.277809 154.952429 3.217393
739.956917 154.788910 3.866400
741.636025 154.040997 5.261788
743.315133 152.172242 6.573319
744.994241 150.300729 9.213207
746.673349 150.218034 8.311116
748.352457 150.407009 6.698201
750.031565 148.761939 7.728239
751.710673 148.968383 4.930359
753.389781 149.813229 2.024283
755.068889 150.729481 1.517078
756.747997 150.595112 2.969945
758.427105 146.932552 4.586935
760.106213 142.580392 5.936274
761.785321 138.693791 6.930599
763.464429 137.974834 6.976971
765.143537 139.439050 7.259691
766.822645 141.020746 6.173729
768.501753 141.997381 3.457167
770.180861 141.822398 2.388048
771.859969 144.813603 1.589085
773.539077 148.374662 2.961518
775.218185 151.190313 3.479976
776.897293 152.302636 4.849817
778.576401 153.447559 5.118428
780.255509 155.018262 5.421298
781.934617 157.228943 6.757424
783.613725 154.766420 8.276673
785.292833 151.691446 7.512643
786.971941 148.511092 5.995724
788.651049 145.737223 5.390031
790.330157 147.084182 4.763393
792.009265 147.464534 4.343151
793.688373 147.003497 5.623343
795.367481 145.958007 9.321238
797.046589 149.590000 10.634179
798.725697 152.304772 10.353502
800.404805 153.898264 9.024507
802.083913 154.483715 7.531872
803.763021 155.215238 4.941946
805.442129 156.563469 2.446587
807.121237 157.950430 1.606183
808.800345 158.089530 2.830403
810.479453 160.042406 3.522544
812.158561 161.004913 4.264674
813.837669 160.509567 5.463279
815.516777 158.167415 8.002065
817.195885 157.364035 9.501406
818.874993 155.938882 9.768574
820.554101 154.013130 9.460698
822.233209 152.733933 9.834000
823.912317 154.710823 9.716379
825.591425 154.136562 8.547587
827.270533 151.740157 6.547338
828.949641 152.279584 4.976359
830.628749 151.877824 3.709089
832.307857 152.227165 4.548250
833.986965 153.148634 7.188292
835.666073 153.309643 8.413208
837.345181 154.779879 9.469531
839.024289 153.332863 9.475823
840.703397 149.138374 8.227632
842.382505 144.591804 5.512391
844.061613 141.724004 4.195124
845.740721 139.727169 2.792898
847.419829 138.125289 2.340444
849.098937 136.051169 2.762289
850.778045 135.303373 1.429783
852.457153 133.612220 1.665924
854.136261 131.580846 2.546065
855.815369 131.273036 2.293311
857.494477 131.003429 1.754903
859.173585 131.764093 3.209507
860.852693 132.874484 5.129273
862.531801 132.829898 4.757551
864.210909 131.256054 4.468988
865.890017 131.442258 3.701133
867.569125 132.895006 2.910393
869.248233 134.434775 3.568496
870.927341 134.523303 4.149125
872.606449 135.809265 3.648153
874.285557 136.835877 3.220004
875.964665 135.680788 4.508450
877.643773 138.698225 5.446569
879.322881 139.410070 5.712177
881.001989 139.307504 5.637429
882.681097 139.890613 5.667365
884.360205 141.127838 6.522943
886.039313 142.399507 5.612224
887.718421 143.561185 3.968747
889.397529 144.628914 1.672849
891.076637 146.999074 1.324589
892.755745 149.425239 0.164022
894.434853 151.167319 1.100353
896.113961 151.527721 1.757109
897.793069 148.418469 2.359633
899.472177 148.041348 1.639144
901.151285 148.407249 2.206278
902.830393 148.989384 3.284737
904.509501 150.202092 4.151321
906.188609 147.130775 2.841423
907.867717 143.991277 2.365687
909.546825 141.644106 2.782402
911.225933 140.190766 1.781758
912.905041 140.682738 4.738654
914.584149 141.241796 5.837481
916.263257 141.985641 5.478602
917.942365 143.304279 4.929035
919.621473 144.780917 6.210900
921.300581 145.758689 5.968521
922.979689 147.077558 5.473431
924.658797 149.551123 5.897857
926.337905 154.652958 5.571419
928.017013 158.896295 5.740321
929.696121 161.629829 6.205888
931.375229 162.561463 6.540621
933.054337 161.826115 5.280824
934.733445 157.987311 6.565944
936.412553 154.935408 6.666436
938.091661 153.478691 5.191472
939.770769 153.155373 4.487944
941.449877 150.048698 2.157327
943.128985 147.250414 0.538727
944.808093 145.238731 0.710522
946.487201 144.196547 0.948984
948.166309 144.394423 0.952565
949.845417 148.035220 1.364193
951.524525 152.770635 2.296626
953.203633 156.982039 3.524748
954.882741 161.182833 4.829831
956.561849 162.606498 5.172692
958.240957 164.477776 5.666002
959.920065 166.561333 6.194126
961.599173 164.997695 5.703364
963.278281 164.642759 5.884408
964.957389 164.480082 5.773352
966.636497 163.795366 4.902615
968.315605 161.843828 3.303412
969.994713 159.539471 0.663456
971.673821 157.951966 0.908704
973.352929 157.265514 2.163089
975.032037 157.494406 3.575750
976.711145 158.185069 4.034377
978.390253 157.230778 3.539350
980.069361 156.856946 2.239513
981.748469 157.267008 0.377086
983.427577 157.606879 1.429095
985.106685 162.147529 0.222555
986.785793 167.461529 0.079849
988.464901 171.026130 0.247060
990.144009 171.257430 1.928835
991.823117 174.610120 3.268433
993.502225 177.763550 2.524877
995.181333 179.999938 2.396113
996.860441 181.350494 3.660482
998.539549 182.736423 4.666520
1000.218657 183.304205 4.093890
1001.897765 183.569341 4.853060
1003.576873 183.813237 5.666186
1005.255981 184.287376 4.897223
1006.935089 184.884973 6.478340
1008.614197 186.984675 7.310929
1010.293305 188.390922 7.423706
1011.972413 189.367761 7.312620
1013.651521 193.839393 7.765678
1015.330629 189.587546 8.569193
1017.009737 190.419575 9.245487
1018.688845 194.021479 9.202178
1020.367953 195.851861 8.472501
1022.047061 195.665271 5.989704
1023.726169 195.216371 5.078661
1025.405277 195.187984 4.741385
1027.084385 195.708995 4.467569
1028.763493 196.365566 3.643904
1030.442601 199.241519 4.027925
1032.121709 199.093232 4.972720
1033.800817 198.230349 5.274803
1035.479925 198.865726 4.814972
1037.159033 197.417033 3.220792
1038.838141 201.645587 1.607138
1040.517249 203.106139 0.587992
1042.196357 202.697261 2.239827
1043.875465 207.126831 2.888752
1045.554573 206.052995 4.887544
1047.233681 203.228247 5.117065
1048.912789 200.238055 5.387794
1050.591897 198.237077 6.665559
1052.271005 197.834556 6.796033
1053.950113 197.885852 5.452509
1055.629221 197.821458 4.938070
1057.308329 196.948190 5.273155
1058.987437 195.012387 6.768235
1060.666545 198.262342 6.880854
1062.345653 199.559733 6.190284
1064.024761 202.075796 6.330685
1065.703869 205.032592 6.745563
1067.382977 204.287073 7.662426
1069.062085 205.673435 7.543666
1070.741193 206.991790 7.466516
1072.420301 207.377333 6.840526
1074.099409 206.610104 5.495986
1075.778517 205.798797 3.421386
1077.457625 204.535219 3.794418
1079.136733 203.435690 3.337899
1080.815841 203.250015 3.077686
1082.494949 204.401051 4.364248
1084.174057 205.144498 4.234893
1085.853165 204.549652 4.545202
1087.532273 200.150987 5.296864
1089.211381 195.493017 6.202571
1090.890489 196.476027 6.845466
1092.569597 195.873346 6.422141
1094.248705 194.027778 5.705007
1095.927813 193.518191 3.897968
1097.606921 194.149469 1.665566
1099.286029 193.271770 1.035012
1100.965137 193.988419 2.491727
1102.644245 191.890823 2.984414
1104.323353 190.593217 3.123777
1106.002461 191.367072 3.182516
1107.681569 191.728134 4.157702
1109.360677 190.069126 6.515995
1111.039785 187.962659 6.356783
1112.718893 184.907629 5.540636
1114.398001 182.121896 5.023095
1116.077109 185.950710 4.978691
1117.756217 186.950960 5.673996
1119.435325 186.070199 6.231853
1121.114433 185.786207 6.802284
1122.793541 187.855797 7.136122
1124.472649 190.877202 7.684402
1126.151757 192.499079 9.079115
1127.830865 192.483869 8.868648
1129.509973 191.207925 8.134182
1131.189081 189.348952 7.125294
1132.868189 188.168129 4.958909
1134.547297 187.564488 3.202347
1136.226405 186.026400 1.631197
1137.905513 183.098585 0.785927
1139.584621 179.167247 1.654925
1141.263729 177.620034 3.870636
1142.942837 177.451538 3.663777
1144.621945 177.509133 2.687788
1146.301053 178.219654 1.358465
1147.980161 179.906458 2.012320
1149.659269 180.594208 1.655018
1151.338377 182.923876 3.287260
1153.017485 186.597213 3.199065
1154.696593 189.234584 2.713279
1156.375701 189.212492 2.821095
1158.054809 190.519523 1.275757
1159.733917 190.167757 2.153716
1161.413025 187.399728 3.920418
1163.092133 184.224901 5.037839
1164.771241 182.101163 4.874724
1166.450349 178.433678 4.797246
1168.129457 180.653773 4.974895
1169.808565 181.206789 3.057024
1171.487673 180.329742 1.472868
1173.166781 179.796550 1.281453
1174.845889 182.492188 0.512147
1176.524997 186.154806 1.769207
1178.204105 190.932183 2.223909
1179.883213 194.299478 2.172516
1181.562321 194.971808 2.898699
1183.241429 194.093958 2.879789
1184.920537 191.805610 3.458090
1186.599645 191.393480 3.807136
1188.278753 190.308060 2.795405
1189.957861 187.308787 1.272228
1191.636969 182.938578 2.698381
1193.316077 184.276294 1.561736
1194.995185 182.515578 1.768389
1196.674293 182.446475 1.432551
1198.353401 186.347984 0.786877
1200.032509 193.702940 1.807016
1201.711617 193.135229 1.418093
1203.390725 195.665561 1.249524
1205.069833 197.726263 1.975619
1206.748941 198.710670 2.376051
1208.428049 198.985601 1.433236
1210.107157 199.004504 2.862177
1211.786265 202.626709 1.988384
1213.465373 201.392553 2.016338
1215.144481 200.368233 1.658364
1216.823589 202.087964 0.370432
1218.502697 201.784951 0.509432
1220.181805 202.009928 2.147031
1221.860913 203.099049 2.113294
1223.540021 203.905778 2.648573
1225.219129 202.491590 3.905843
1226.898237 197.362868 2.900875
1228.577345 196.160471 3.825416
1230.256453 196.425559 4.585866
1231.935561 195.637427 4.517650
1233.614669 195.425376 3.977394
1235.293777 197.352386 2.950421
1236.972885 199.115238 4.167139
1238.651993 200.779591 4.667071
1240.331101 202.613786 3.538610
1242.010209 203.996259 3.393103
1243.689317 205.060651 5.280476
1245.368425 206.569716 7.750522
1247.047533 204.924597 7.637879
1248.726641 203.763973 7.479036
1250.405749 204.093712 6.563467
1252.084857 206.159159 5.434528
1253.763965 209.134345 4.180842
1255.443073 209.933591 3.675463
1257.122181 211.376932 2.470523
1258.801289 214.703057 2.021914
1260.480397 217.158549 2.266127
1262.159505 217.688229 2.905645
1263.838613 217.206046 1.947455
1265.517721 215.042621 0.903203
1267.196829 215.413523 0.575451
1268.875937 217.229535 1.749978
1270.555045 218.672405 2.369476
1272.234153 218.883980 0.644591
1273.913261 219.532335 2.532162
1275.592369 221.875392 2.468851
1277.271477 224.663295 2.146061
1278.950585 227.491731 2.661440
1280.629693 230.360416 2.954376
1282.308801 233.262262 1.630802
1283.987909 234.997898 0.630415
1285.667017 234.411176 0.314227
1287.346125 233.711039 0.828608
1289.025233 233.628758 0.874023
1290.704341 234.860646 1.459602
1292.383449 237.874014 1.976673
1294.062557 240.379846 2.148543
1295.741665 241.325179 3.112115
1297.420773 241.471065 2.574870
1299.099881 242.053385 2.672797
1300.778989 243.877525 4.675334
1302.458097 246.788004 5.087963
1304.137205 250.379444 5.165633
1305.816313 251.272708 7.021332
1307.495421 253.018637 7.425728
1309.174529 255.229350 6.504120
1310.853637 257.156457 5.330291
1312.532745 260.338543 3.729517
1314.211853 262.655607 4.929809
1315.890961 266.389801 3.118893
1317.570069 267.376993 3.625170
1319.249177 267.311347 5.396423
1320.928285 269.050180 5.359568
1322.607393 271.193985 5.485283
1324.286501 270.204316 2.732506
1325.965609 273.224464 2.309993
1327.644717 275.895557 1.459821
1329.323825 277.218191 0.751238
1331.002933 278.149002 2.441068
1332.682041 279.469865 3.334990
1334.361149 277.321148 4.917531
1336.040257 277.200657 6.385096
1337.719365 277.448859 6.627564
1339.398473 278.285631 4.768060
1341.077581 279.781607 2.521805
1342.756689 279.086974 5.233658
1344.435797 280.170524 6.863841
1346.114905 280.256103 7.484199
1347.794013 278.913381 7.438692
1349.473121 278.445087 6.659739
1351.152229 279.638325 6.029680
1352.831337 278.025058 9.139985
1354.510445 272.570704 9.787691
1356.189553 266.939569 9.535534
1357.868661 262.950474 7.597571
1359.547769 260.323488 5.150769
1361.226877 258.434587 2.902767
1362.905985 257.336932 1.248259
1364.585093 256.767179 1.991025
1366.264201 257.337831 1.982416
1367.943309 257.606186 2.111228
1369.622417 257.294881 3.054766
1371.301525 256.381260 4.334662
1372.980633 254.837196 5.123267
1374.659741 252.680981 6.116587
1376.338849 250.925341 3.615663
1378.017957 246.964835 1.524615
1379.697065 243.813586 1.597476
1381.376173 242.431184 2.246424
1383.055281 241.247704 2.608746
1384.734389 237.563179 2.081927
1386.413497 239.615746 2.894784
1388.092605 236.780507 3.052658
1389.771713 233.202459 3.285189
