Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3248.2	151	
3249.32	143	
3250.43	146	
3251.55	145	
3252.66	141	
3253.77	152	
3254.88	157	
3256	161	
3257.11	167	
3258.22	167	
3259.33	177	
3260.44	177	
3261.54	181	
3262.65	179	
3263.76	180	
3264.87	168	
3265.97	168	
3267.08	165	
3268.19	160	
3269.29	154	
3270.39	154	
3271.5	166	
3272.6	174	
3273.7	164	
3274.8	168	
3275.91	172	
3277.01	170	
3278.11	167	
3279.21	171	
3280.31	164	
3281.4	163	
3282.5	164	
3283.6	169	
3284.7	162	
3285.79	159	
3286.89	152	
3287.98	160	
3289.08	162	
3290.17	154	
3291.26	155	
3292.36	158	
3293.45	150	
3294.54	151	
3295.63	153	
3296.72	151	
3297.81	140	
3298.9	148	
3299.99	148	
3301.08	149	
3302.16	152	
3303.25	145	
3304.34	146	
3305.42	152	
3306.51	149	
3307.59	152	
3308.68	159	
3309.76	163	
3310.85	152	
3311.93	147	
3313.01	146	
3314.09	153	
3315.17	159	
3316.25	153	
3317.33	150	
3318.41	154	
3319.49	157	
3320.57	160	
3321.64	163	
3322.72	166	
3323.8	152	
3324.87	146	
3325.95	149	
3327.02	156	
3328.09	153	
3329.17	155	
3330.24	157	
3331.31	165	
3332.39	166	
3333.46	168	
3334.53	164	
3335.6	155	
3336.67	147	
3337.73	144	
3338.8	145	
3339.87	147	
3340.94	143	
3342.01	147	
3343.07	151	
3344.14	150	
3345.2	151	
3346.26	147	
3347.33	136	
3348.39	135	
3349.45	145	
3350.52	147	
3351.58	156	
3352.64	164	
3353.7	163	
3354.76	158	
3355.82	157	
3356.88	144	
3357.93	140	
3358.99	131	
3360.05	136	
3361.1	141	
3362.16	145	
3363.22	150	
3364.27	162	
3365.32	164	
3366.38	165	
3367.43	166	
3368.48	157	
3369.53	153	
3370.59	150	
3371.64	147	
3372.69	154	
3373.74	153	
3374.79	158	
3375.83	151	
3376.88	143	
3377.93	146	
3378.98	146	
3380.02	147	
3381.07	140	
3382.11	145	
3383.16	142	
3384.2	149	
3385.24	160	
3386.29	159	
3387.33	159	
3388.37	159	
3389.41	168	
3390.46	179	
3391.49	176	
3392.53	173	
3393.57	178	
3394.61	167	
3395.65	151	
3396.69	137	
3397.72	127	
3398.76	117	
3399.79	123	
3400.83	136	
3401.87	148	
3402.9	158	
3403.93	173	
3404.97	182	
3406	194	
3407.03	191	
3408.06	184	
3409.09	181	
3410.12	179	
3411.15	171	
3412.18	166	
3413.21	161	
3414.24	157	
3415.26	150	
3416.29	150	
3417.32	159	
3418.34	172	
3419.37	179	
3420.39	183	
3421.42	190	
3422.44	182	
3423.46	182	
3424.48	174	
3425.5	175	
3426.53	167	
3427.55	159	
3428.57	152	
3429.59	148	
3430.61	147	
3431.62	150	
