Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3051.3	20771	
3052.51	20578	
3053.73	20564	
3054.94	20237	
3056.16	20388	
3057.37	20453	
3058.58	20185	
3059.79	20473	
3061	20170	
3062.21	20112	
3063.42	20217	
3064.63	20024	
3065.84	19745	
3067.05	19756	
3068.26	19692	
3069.46	19632	
3070.67	19593	
3071.87	19554	
3073.08	19734	
3074.28	19705	
3075.49	19662	
3076.69	19689	
3077.89	19173	
3079.1	19365	
3080.3	19484	
3081.5	19299	
3082.7	19318	
3083.9	18928	
3085.1	18806	
3086.3	19038	
3087.49	19089	
3088.69	19124	
3089.89	18884	
3091.08	19209	
3092.28	18783	
3093.47	18744	
3094.67	18538	
3095.86	18844	
3097.05	18230	
3098.25	18427	
3099.44	18806	
3100.63	18818	
3101.82	18756	
3103.01	18742	
3104.2	18788	
3105.39	18542	
3106.58	18451	
3107.76	18127	
3108.95	18231	
3110.14	17941	
3111.32	18195	
3112.51	17995	
3113.69	18015	
3114.88	17989	
3116.06	17916	
3117.24	18143	
3118.42	17729	
3119.61	17927	
3120.79	17723	
3121.97	17686	
3123.15	17844	
3124.33	18076	
3125.5	18110	
3126.68	17851	
3127.86	17997	
3129.04	17877	
3130.21	17796	
3131.39	17671	
3132.56	17651	
3133.74	17644	
3134.91	17615	
3136.08	17697	
3137.26	17606	
3138.43	17653	
3139.6	17698	
3140.77	17689	
3141.94	17421	
3143.11	17949	
3144.28	17958	
3145.45	17660	
3146.62	17460	
3147.79	17802	
3148.95	17473	
3150.12	17458	
3151.28	17554	
3152.45	17552	
3153.61	17331	
3154.77	17788	
3155.94	17171	
3157.1	17257	
3158.26	17474	
3159.42	17263	
3160.58	17142	
3161.75	17019	
3162.9	17204	
3164.06	17201	
3165.22	17193	
3166.38	17206	
3167.54	16962	
3168.7	17194	
3169.85	17183	
3171.01	17124	
3172.16	17501	
3173.32	17285	
3174.47	17119	
3175.62	17367	
3176.77	17012	
3177.93	17088	
3179.08	17227	
3180.23	17181	
3181.38	17533	
3182.53	17411	
3183.68	17304	
3184.83	17373	
3185.97	17347	
3187.12	17290	
3188.27	17245	
3189.41	17654	
3190.56	17628	
3191.7	17623	
3192.85	17715	
3193.99	17614	
3195.13	17411	
3196.28	17451	
3197.42	17841	
3198.56	17587	
3199.7	17489	
3200.84	17687	
3201.98	17551	
3203.12	17478	
3204.26	17698	
3205.4	17608	
3206.53	17531	
3207.67	17771	
3208.8	17657	
3209.94	17533	
3211.07	17400	
3212.21	17637	
3213.34	17578	
3214.48	17724	
3215.61	17708	
3216.74	17581	
3217.87	17479	
3219	17485	
3220.13	17322	
3221.26	17197	
3222.39	17641	
3223.52	17283	
3224.65	17354	
3225.78	17409	
3226.9	17354	
3228.03	17370	
3229.16	17411	
3230.28	17538	
3231.41	17543	
3232.53	17682	
3233.65	17679	
3234.77	17833	
3235.9	17533	
3237.02	17553	
3238.14	17633	
3239.26	17321	
3240.38	17631	
3241.5	17408	
3242.62	17653	
3243.73	17998	
3244.85	17711	
3245.97	18001	
3247.08	18074	
3248.2	18052	
3249.32	17851	
3250.43	18267	
3251.55	18049	
3252.66	17891	
3253.77	18276	
3254.88	17939	
3256	18035	
3257.11	17976	
3258.22	18227	
3259.33	17837	
3260.44	17993	
3261.54	18237	
3262.65	18050	
3263.76	18311	
3264.87	18072	
3265.97	18044	
3267.08	17804	
3268.19	18468	
3269.29	18229	
3270.39	18217	
3271.5	18170	
3272.6	18218	
3273.7	18114	
3274.8	18276	
3275.91	18131	
3277.01	18289	
3278.11	18215	
3279.21	18199	
3280.31	18214	
3281.4	18481	
3282.5	18214	
3283.6	18145	
3284.7	18099	
3285.79	17901	
3286.89	17907	
3287.98	17881	
3289.08	18081	
3290.17	18023	
3291.26	17889	
3292.36	18269	
3293.45	18059	
3294.54	17998	
3295.63	18022	
3296.72	17850	
3297.81	17975	
3298.9	17947	
3299.99	18071	
3301.08	17882	
3302.16	17965	
3303.25	17883	
3304.34	18009	
3305.42	17919	
3306.51	17959	
3307.59	17940	
3308.68	17706	
3309.76	17888	
3310.85	17890	
3311.93	17715	
3313.01	17812	
3314.09	17937	
3315.17	17850	
3316.25	17789	
3317.33	18086	
3318.41	17698	
3319.49	17737	
3320.57	17900	
3321.64	17819	
3322.72	17702	
3323.8	17891	
3324.87	17696	
3325.95	17908	
3327.02	17677	
3328.09	17893	
3329.17	17761	
3330.24	17794	
3331.31	17480	
3332.39	17873	
3333.46	17486	
3334.53	17736	
3335.6	17298	
3336.67	17738	
3337.73	17308	
3338.8	17251	
3339.87	17546	
3340.94	17417	
3342.01	17117	
3343.07	17018	
3344.14	17553	
3345.2	17171	
3346.26	17246	
3347.33	16957	
3348.39	17022	
3349.45	17092	
3350.52	17313	
3351.58	16943	
3352.64	17300	
3353.7	17073	
3354.76	16732	
3355.82	16996	
3356.88	16821	
3357.93	16928	
3358.99	16790	
3360.05	16820	
3361.1	16943	
3362.16	16903	
3363.22	16871	
3364.27	16955	
3365.32	17041	
3366.38	16778	
3367.43	16579	
3368.48	16784	
3369.53	16981	
3370.59	16566	
3371.64	16784	
3372.69	16602	
3373.74	16511	
3374.79	16343	
3375.83	16397	
3376.88	16226	
3377.93	16542	
3378.98	16724	
3380.02	16303	
3381.07	16400	
3382.11	16337	
3383.16	16399	
3384.2	16114	
3385.24	16307	
3386.29	16270	
3387.33	16126	
3388.37	15953	
3389.41	16219	
3390.46	15847	
3391.49	15981	
3392.53	16018	
3393.57	16153	
3394.61	16031	
3395.65	15577	
3396.69	15970	
3397.72	16101	
3398.76	15944	
3399.79	15777	
3400.83	16268	
3401.87	15855	
3402.9	15728	
3403.93	15424	
3404.97	15708	
3406	15426	
3407.03	15683	
3408.06	15472	
3409.09	15304	
3410.12	15436	
3411.15	15157	
3412.18	15507	
3413.21	15118	
3414.24	15424	
3415.26	15240	
3416.29	15062	
3417.32	15307	
3418.34	15213	
3419.37	15122	
3420.39	15114	
3421.42	15104	
3422.44	14889	
3423.46	14996	
3424.48	15069	
3425.5	15028	
3426.53	14554	
3427.55	14778	
3428.57	14526	
3429.59	14766	
3430.61	14836	
3431.62	14645	
