Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3248.2	174	
3249.32	188	
3250.43	193	
3251.55	183	
3252.66	183	
3253.77	181	
3254.88	168	
3256	167	
3257.11	163	
3258.22	173	
3259.33	175	
3260.44	171	
3261.54	176	
3262.65	179	
3263.76	171	
3264.87	157	
3265.97	159	
3267.08	158	
3268.19	155	
3269.29	166	
3270.39	175	
3271.5	171	
3272.6	167	
3273.7	169	
3274.8	167	
3275.91	172	
3277.01	176	
3278.11	180	
3279.21	186	
3280.31	191	
3281.4	197	
3282.5	199	
3283.6	191	
3284.7	164	
3285.79	165	
3286.89	158	
3287.98	157	
3289.08	153	
3290.17	166	
3291.26	169	
3292.36	167	
3293.45	164	
3294.54	165	
3295.63	164	
3296.72	157	
3297.81	147	
3298.9	151	
3299.99	144	
3301.08	142	
3302.16	140	
3303.25	150	
3304.34	145	
3305.42	132	
3306.51	126	
3307.59	131	
3308.68	136	
3309.76	137	
3310.85	142	
3311.93	149	
3313.01	157	
3314.09	166	
3315.17	178	
3316.25	167	
3317.33	167	
3318.41	154	
3319.49	141	
3320.57	135	
3321.64	125	
3322.72	120	
3323.8	123	
3324.87	125	
3325.95	130	
3327.02	141	
3328.09	156	
3329.17	160	
3330.24	182	
3331.31	181	
3332.39	172	
3333.46	163	
3334.53	151	
3335.6	144	
3336.67	129	
3337.73	118	
3338.8	114	
3339.87	127	
3340.94	134	
3342.01	141	
3343.07	149	
3344.14	155	
3345.2	161	
3346.26	160	
3347.33	163	
3348.39	166	
3349.45	160	
3350.52	172	
3351.58	180	
3352.64	187	
3353.7	181	
3354.76	169	
3355.82	165	
3356.88	170	
3357.93	170	
3358.99	165	
3360.05	158	
3361.1	159	
3362.16	158	
3363.22	172	
3364.27	163	
3365.32	162	
3366.38	158	
3367.43	153	
3368.48	169	
3369.53	171	
3370.59	164	
3371.64	154	
3372.69	142	
3373.74	136	
3374.79	132	
3375.83	129	
3376.88	126	
3377.93	140	
3378.98	141	
3380.02	144	
3381.07	151	
3382.11	146	
3383.16	144	
3384.2	150	
3385.24	144	
3386.29	145	
3387.33	146	
3388.37	145	
3389.41	152	
3390.46	158	
3391.49	154	
3392.53	149	
3393.57	156	
3394.61	162	
3395.65	171	
3396.69	168	
3397.72	151	
3398.76	149	
3399.79	147	
3400.83	139	
3401.87	138	
3402.9	141	
3403.93	144	
3404.97	148	
3406	161	
3407.03	171	
3408.06	173	
3409.09	172	
3410.12	169	
3411.15	171	
3412.18	168	
3413.21	163	
3414.24	165	
3415.26	171	
3416.29	172	
3417.32	169	
3418.34	169	
3419.37	166	
3420.39	159	
3421.42	151	
3422.44	143	
3423.46	135	
3424.48	127	
3425.5	137	
3426.53	148	
3427.55	158	
3428.57	168	
3429.59	174	
3430.61	174	
3431.62	167	
