Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3150.87	99	
3152.03	96	
3153.2	95	
3154.36	96	
3155.52	94	
3156.69	92	
3157.85	92	
3159.01	91	
3160.17	92	
3161.33	91	
3162.49	91	
3163.65	92	
3164.81	92	
3165.97	92	
3167.12	93	
3168.28	92	
3169.44	91	
3170.59	91	
3171.75	90	
3172.9	91	
3174.05	91	
3175.21	89	
3176.36	89	
3177.51	89	
3178.66	87	
3179.81	88	
3180.96	89	
3182.11	87	
3183.26	88	
3184.41	86	
3185.56	87	
3186.71	89	
3187.85	90	
3189	89	
3190.14	89	
3191.29	87	
3192.43	87	
3193.58	88	
3194.72	88	
3195.86	91	
3197	91	
3198.15	91	
3199.29	90	
3200.43	90	
3201.57	88	
3202.71	89	
3203.84	90	
3204.98	89	
3206.12	88	
3207.25	91	
3208.39	92	
3209.53	91	
3210.66	92	
3211.8	89	
3212.93	87	
3214.06	86	
3215.2	83	
3216.33	85	
3217.46	86	
3218.59	87	
3219.72	83	
3220.85	82	
3221.98	80	
3223.11	78	
3224.24	78	
3225.36	83	
3226.49	86	
3227.62	86	
3228.74	89	
3229.86	92	
3230.99	89	
3232.11	91	
3233.24	93	
3234.36	93	
3235.48	94	
3236.6	96	
3237.73	101	
3238.85	106	
3239.96	108	
3241.08	109	
3242.2	109	
3243.32	110	
3244.44	111	
3245.55	109	
3246.67	111	
3247.79	110	
3248.9	109	
3250.02	109	
3251.13	108	
3252.24	104	
3253.36	100	
3254.47	100	
3255.58	100	
3256.69	96	
3257.8	96	
3258.91	96	
3260.02	94	
3261.13	92	
3262.24	91	
3263.35	89	
3264.45	88	
3265.56	88	
3266.66	87	
3267.77	84	
3268.87	85	
3269.98	84	
3271.08	85	
3272.19	84	
3273.29	83	
3274.39	78	
3275.49	78	
3276.59	80	
3277.69	81	
3278.79	78	
3279.89	80	
3280.99	79	
3282.09	78	
3283.19	76	
3284.28	75	
3285.38	74	
3286.47	75	
3287.57	74	
3288.66	74	
3289.76	72	
3290.85	74	
3291.94	74	
3293.03	74	
3294.13	72	
3295.22	74	
3296.31	74	
3297.4	78	
3298.49	80	
3299.57	80	
3300.66	82	
3301.75	84	
3302.84	84	
3303.92	84	
3305.01	81	
3306.1	80	
3307.18	78	
3308.26	78	
3309.35	78	
3310.43	77	
3311.51	76	
3312.6	75	
3313.68	73	
3314.76	71	
3315.84	69	
3316.92	70	
3318	69	
3319.07	69	
3320.15	68	
3321.23	70	
3322.31	70	
3323.38	72	
3324.46	72	
3325.53	74	
3326.61	72	
3327.68	74	
3328.75	76	
3329.83	79	
3330.9	81	
3331.97	81	
3333.04	82	
3334.11	81	
3335.18	78	
3336.25	79	
3337.32	78	
3338.39	77	
3339.45	78	
3340.52	76	
3341.59	77	
3342.65	77	
3343.72	76	
3344.79	77	
3345.85	75	
3346.91	74	
3347.98	72	
3349.04	75	
3350.1	76	
3351.16	79	
3352.22	78	
3353.28	77	
3354.34	77	
3355.4	77	
3356.46	76	
3357.52	77	
3358.58	78	
3359.63	80	
3360.69	80	
3361.74	82	
3362.8	82	
3363.86	82	
3364.91	80	
3365.96	79	
3367.02	80	
3368.07	81	
3369.12	83	
3370.17	82	
3371.22	79	
3372.27	79	
3373.32	73	
3374.37	73	
3375.42	73	
3376.47	72	
3377.52	71	
3378.56	71	
3379.61	72	
3380.65	72	
3381.7	69	
3382.75	67	
3383.79	66	
3384.83	67	
3385.87	67	
3386.92	70	
3387.96	71	
3389	74	
3390.04	76	
3391.08	74	
3392.12	75	
3393.16	76	
3394.2	76	
3395.24	79	
3396.27	80	
3397.31	80	
3398.35	81	
3399.38	80	
3400.42	78	
3401.45	76	
3402.48	71	
3403.52	69	
3404.55	69	
3405.58	70	
3406.61	70	
3407.65	71	
3408.68	71	
3409.71	74	
3410.73	73	
3411.76	73	
3412.79	74	
3413.82	73	
3414.85	73	
3415.87	75	
3416.9	76	
3417.93	76	
3418.95	78	
3419.98	78	
3421	76	
3422.02	75	
3423.05	75	
3424.07	75	
3425.09	74	
3426.11	74	
3427.13	73	
3428.15	72	
3429.17	72	
3430.19	71	
3431.21	70	
