Raman shift (cm-1) - Current Spectrum	Intensity (Counts) - Current Spectrum	
3152.03	87	
3153.2	88	
3154.36	88	
3155.52	89	
3156.69	91	
3157.85	91	
3159.01	90	
3160.17	90	
3161.33	90	
3162.49	89	
3163.65	89	
3164.81	86	
3165.97	83	
3167.12	86	
3168.28	87	
3169.44	90	
3170.59	89	
3171.75	88	
3172.9	88	
3174.05	91	
3175.21	91	
3176.36	92	
3177.51	90	
3178.66	91	
3179.81	89	
3180.96	86	
3182.11	87	
3183.26	86	
3184.41	86	
3185.56	86	
3186.71	85	
3187.85	82	
3189	81	
3190.14	82	
3191.29	82	
3192.43	82	
3193.58	82	
3194.72	82	
3195.86	82	
3197	83	
3198.15	83	
3199.29	84	
3200.43	84	
3201.57	87	
3202.71	87	
3203.84	88	
3204.98	89	
3206.12	93	
3207.25	94	
3208.39	96	
3209.53	98	
3210.66	100	
3211.8	101	
3212.93	102	
3214.06	102	
3215.2	102	
3216.33	101	
3217.46	99	
3218.59	96	
3219.72	96	
3220.85	93	
3221.98	91	
3223.11	89	
3224.24	88	
3225.36	85	
3226.49	85	
3227.62	85	
3228.74	87	
3229.86	87	
3230.99	90	
3232.11	93	
3233.24	95	
3234.36	99	
3235.48	102	
3236.6	107	
3237.73	113	
3238.85	117	
3239.96	119	
3241.08	119	
3242.2	121	
3243.32	118	
3244.44	117	
3245.55	116	
3246.67	114	
3247.79	111	
3248.9	109	
3250.02	107	
3251.13	102	
3252.24	98	
3253.36	93	
3254.47	91	
3255.58	88	
3256.69	87	
3257.8	85	
3258.91	87	
3260.02	88	
3261.13	88	
3262.24	87	
3263.35	87	
3264.45	86	
3265.56	82	
3266.66	83	
3267.77	83	
3268.87	84	
3269.98	85	
3271.08	88	
3272.19	88	
3273.29	88	
3274.39	86	
3275.49	86	
3276.59	85	
3277.69	83	
3278.79	82	
3279.89	83	
3280.99	85	
3282.09	84	
3283.19	83	
3284.28	82	
3285.38	79	
3286.47	77	
3287.57	77	
3288.66	78	
3289.76	79	
3290.85	82	
3291.94	85	
3293.03	88	
3294.13	88	
3295.22	89	
3296.31	87	
3297.4	89	
3298.49	90	
3299.57	89	
3300.66	89	
3301.75	90	
3302.84	87	
3303.92	85	
3305.01	85	
3306.1	82	
3307.18	82	
3308.26	82	
3309.35	82	
3310.43	84	
3311.51	83	
3312.6	86	
3313.68	88	
3314.76	91	
3315.84	91	
3316.92	92	
3318	92	
3319.07	93	
3320.15	94	
3321.23	92	
3322.31	92	
3323.38	90	
3324.46	88	
3325.53	87	
3326.61	88	
3327.68	88	
3328.75	87	
3329.83	84	
3330.9	82	
3331.97	81	
3333.04	78	
3334.11	79	
3335.18	79	
3336.25	79	
3337.32	77	
3338.39	74	
3339.45	71	
3340.52	73	
3341.59	75	
3342.65	74	
3343.72	77	
3344.79	77	
3345.85	79	
3346.91	81	
3347.98	84	
3349.04	85	
3350.1	85	
3351.16	86	
3352.22	86	
3353.28	87	
3354.34	88	
3355.4	87	
3356.46	87	
3357.52	86	
3358.58	85	
3359.63	83	
3360.69	82	
3361.74	84	
3362.8	82	
3363.86	80	
3364.91	79	
3365.96	77	
3367.02	77	
3368.07	78	
3369.12	75	
3370.17	75	
3371.22	75	
3372.27	75	
3373.32	75	
3374.37	77	
3375.42	78	
3376.47	78	
3377.52	80	
3378.56	80	
3379.61	81	
3380.65	80	
3381.7	79	
3382.75	79	
3383.79	77	
3384.83	78	
3385.87	77	
3386.92	78	
3387.96	78	
3389	78	
3390.04	76	
3391.08	76	
3392.12	75	
3393.16	75	
3394.2	75	
3395.24	77	
3396.27	75	
3397.31	74	
3398.35	72	
3399.38	73	
3400.42	72	
3401.45	70	
3402.48	70	
3403.52	71	
3404.55	72	
3405.58	73	
3406.61	74	
3407.65	73	
3408.68	74	
3409.71	74	
3410.73	74	
3411.76	73	
3412.79	70	
3413.82	71	
3414.85	71	
3415.87	72	
3416.9	72	
3417.93	74	
3418.95	74	
3419.98	73	
3421	72	
3422.02	72	
3423.05	73	
3424.07	73	
3425.09	74	
3426.11	74	
3427.13	75	
3428.15	75	
3429.17	74	
3430.19	74	
3431.21	73	
