# shift_cm-1 intensity_mean intensity_std
580.441657 913.688592 14.347078
582.120765 913.529440 14.507258
583.799873 914.250392 14.893493
585.478981 907.796821 17.010607
587.158089 905.714558 18.933544
588.837197 905.662479 20.670290
590.516305 905.995509 22.172665
592.195413 908.280115 20.954800
593.874521 912.246611 18.629780
595.553629 917.351094 16.644754
597.232737 920.131058 17.733914
598.911845 921.672502 19.000813
600.590953 923.153811 19.628460
602.270061 925.570552 19.332077
603.949169 930.527308 19.175987
605.628277 932.804680 18.822113
607.307385 932.112860 18.062564
608.986493 928.904805 14.834646
610.665601 927.257374 16.670441
612.344709 924.891871 19.927195
614.023817 920.176150 22.366373
615.702925 917.672020 23.652573
617.382033 915.111220 26.540777
619.061141 912.820098 29.720086
620.740249 912.376000 28.348423
622.419357 911.469648 26.835182
624.098465 911.013441 25.203527
625.777573 911.465043 22.965449
627.456681 915.632932 22.324819
629.135789 919.194616 21.484986
630.814897 923.389338 20.487288
632.494005 930.945900 19.177160
634.173113 934.889135 18.611257
635.852221 937.116808 17.267919
637.531329 938.319929 15.758946
639.210437 942.258931 17.334814
640.889545 944.439186 15.681292
642.568653 944.840340 12.829589
644.247761 942.993303 10.597137
645.926869 939.346985 10.993325
647.605977 935.910909 10.265036
649.285085 932.971832 9.502992
650.964193 930.996953 10.262569
652.643301 931.264329 10.152925
654.322409 931.736222 11.046504
656.001517 931.492832 14.146002
657.680625 932.430352 15.290486
659.359733 935.838400 17.047202
661.038841 940.385543 18.474325
662.717949 943.945701 17.803533
664.397057 945.773046 15.554532
666.076165 947.361838 14.946984
667.755273 948.991458 16.258818
669.434381 950.777559 17.246417
671.113489 951.028278 18.689486
672.792597 950.588026 19.615559
674.471705 949.899814 19.285032
676.150813 947.891456 19.408615
677.829921 947.149325 17.123871
679.509029 947.064967 14.804149
681.188137 946.435553 16.320842
682.867245 942.264322 18.641494
684.546353 939.848050 19.357869
686.225461 939.943893 18.647363
687.904569 940.488786 21.467927
689.583677 941.569567 21.955578
691.262785 941.819776 21.886308
692.941893 940.347435 22.424347
694.621001 939.617333 19.150008
696.300109 937.065225 16.267306
697.979217 933.844584 13.943517
699.658325 931.765814 10.759787
701.337433 929.468861 7.656239
703.016541 928.699010 7.051846
704.695649 929.602143 9.164624
706.374757 931.915866 9.387860
708.053865 933.666080 10.699919
709.732973 933.378715 13.190998
711.412081 930.616290 16.619024
713.091189 929.582102 16.095427
714.770297 932.362779 19.845758
716.449405 936.559597 24.842128
718.128513 940.158297 26.252825
719.807621 943.014858 25.249451
721.486729 947.302302 25.299561
723.165837 951.028264 25.511652
724.844945 949.764151 23.993219
726.524053 954.687763 22.826470
728.203161 958.901462 20.719105
729.882269 961.911380 17.434607
731.561377 966.720368 15.058574
733.240485 966.336573 14.002881
734.919593 966.373989 13.689034
736.598701 968.582409 14.145296
738.277809 968.340634 15.784838
739.956917 966.015989 14.535062
741.636025 965.335327 14.599391
743.315133 969.147244 18.932949
744.994241 969.241672 19.488193
746.673349 972.306789 20.441690
748.352457 977.476120 21.799530
750.031565 983.750567 24.248493
751.710673 984.848987 23.709531
753.389781 987.200231 22.910331
755.068889 990.347802 21.991905
756.747997 992.029718 21.159656
