# shift_cm-1 intensity_mean intensity_std
662.400133 183.861637 168.123542
664.079241 183.567792 167.377129
665.758349 183.449995 166.943971
667.437457 183.319325 167.035313
669.116565 182.888834 168.030806
670.795673 182.505822 167.850414
672.474781 182.110822 167.211600
674.153889 181.664291 166.479319
675.832997 180.605922 165.855465
677.512105 179.800770 164.705443
679.191213 179.081058 163.129119
680.870321 178.090596 161.297732
682.549429 176.373049 159.646240
684.228537 175.007486 158.074534
685.907645 173.994409 156.628885
687.586753 171.886894 155.712056
689.265861 170.981421 153.535274
690.944969 170.495330 151.211637
692.624077 170.017012 149.390974
694.303185 169.651938 148.207021
695.982293 169.243008 147.358483
697.661401 169.041630 146.812838
699.340509 169.504981 146.580252
701.019617 169.308611 146.698964
702.698725 169.447807 146.323395
704.377833 169.769587 145.372186
706.056941 169.030615 144.057313
707.736049 168.075011 143.565586
709.415157 167.415800 143.345094
711.094265 167.246801 143.251602
712.773373 167.170228 144.090109
714.452481 167.293762 145.505729
716.131589 167.869990 146.718890
717.810697 169.197726 146.998916
719.489805 168.633643 148.039659
721.168913 169.286059 148.963935
722.848021 170.665224 149.602099
724.527129 171.596649 149.585721
726.206237 173.195484 150.740235
727.885345 174.085666 151.695153
729.564453 174.292132 152.032302
731.243561 174.965197 150.820318
732.922669 173.828877 150.455065
734.601777 172.877569 150.797441
736.280885 172.839239 151.828372
737.959993 173.313530 153.547631
739.639101 173.448394 155.261474
741.318209 173.759591 156.684122
742.997317 174.637260 157.605774
744.676425 174.718344 157.752190
746.355533 175.065598 157.695233
748.034641 175.701806 157.202281
749.713749 176.688676 155.909344
751.392857 177.978501 155.194587
753.071965 179.467451 155.167430
754.751073 180.973080 155.346915
756.430181 182.077598 154.540736
758.109289 182.781219 153.555329
759.788397 182.940167 153.600848
761.467505 182.871032 154.787892
763.146613 183.998472 156.744601
764.825721 184.492101 159.146908
766.504829 185.076254 160.986012
768.183937 185.938256 162.152333
769.863045 186.763495 164.350514
771.542153 187.537100 166.318620
773.221261 188.204310 168.230021
774.900369 188.716770 170.099284
776.579477 188.847829 170.916642
778.258585 189.467279 172.338440
779.937693 190.434193 173.239115
781.616801 191.657562 172.813328
783.295909 192.543032 172.314767
784.975017 192.582577 171.133885
786.654125 191.921324 169.651049
788.333233 190.665335 168.239948
