# shift_cm-1 intensity_mean intensity_std
279.562265 587.427028 108.798913
281.241374 595.073105 115.246390
282.920483 605.103684 119.140980
284.599592 609.248229 123.257130
286.278701 606.461147 110.581385
287.957810 601.579994 93.530683
289.636919 606.046040 104.349315
291.316028 620.614106 114.910084
292.995137 636.063820 121.377105
294.674246 636.379771 111.649219
296.353355 651.170803 116.050154
298.032464 674.260839 122.774956
299.711573 705.963179 119.216956
301.390682 722.819134 129.918604
303.069791 736.530444 139.505539
304.748900 753.384171 135.274255
306.428009 734.197833 126.571410
308.107118 709.586264 119.236439
309.786227 690.056213 118.273843
311.465336 683.501637 117.989412
313.144445 674.734213 117.134263
314.823554 659.523220 113.695375
316.502663 663.801358 112.255600
318.181772 687.469733 108.269697
319.860881 732.855354 101.228184
321.539990 724.467650 108.573138
323.219099 720.953385 119.130775
324.898208 721.898919 128.081308
326.577317 685.633810 110.060101
328.256426 660.686899 103.254488
329.935535 644.437426 103.373226
331.614644 628.699035 93.091661
333.293753 617.288989 94.699002
334.972862 609.371997 105.260596
336.651971 606.326412 112.421799
338.331080 606.728790 112.201697
340.010189 607.354151 106.472754
341.689298 603.670211 93.795470
343.368407 605.269097 88.891781
345.047516 603.184477 89.768240
346.726625 588.668384 95.396389
348.405734 594.706738 102.282199
350.084843 594.065191 104.006668
351.763952 575.200149 97.569406
353.443061 583.110909 94.939356
355.122170 594.305450 97.427195
356.801279 606.215034 106.030933
358.480388 593.469991 108.839490
360.159497 584.716474 105.649735
361.838606 580.208611 98.251172
363.517715 579.296043 97.925616
365.196824 575.379795 89.916328
366.875933 572.709235 81.802577
368.555042 589.172036 93.365197
370.234151 580.340160 94.592629
371.913260 565.518017 94.405075
373.592369 569.547807 88.575944
375.271478 564.142431 93.898122
376.950587 560.770687 98.724246
378.629696 567.866371 97.769936
380.308805 562.843233 110.397620
381.987914 559.037400 115.707877
383.667023 559.954234 107.438922
385.346132 546.538431 92.958648
387.025241 545.686586 90.058554
388.704350 557.092885 96.929936
390.383459 540.989644 86.704753
392.062568 535.376840 88.719911
393.741677 537.984772 99.434139
395.420786 546.491152 101.406186
397.099895 550.494413 103.127840
398.779004 551.126208 102.001862
400.458113 547.445825 91.112813
402.137222 547.246573 80.049675
403.816331 544.584968 77.842410
405.495440 535.279185 93.289323
407.174549 531.765852 104.348774
408.853658 530.118510 103.067978
410.532767 529.934139 86.183042
412.211876 539.251677 83.700720
413.890985 538.249414 86.167279
415.570094 531.005509 94.855146
417.249203 543.378635 91.070922
418.928312 539.027427 85.404091
420.607421 531.199979 81.890272
422.286530 542.415284 95.944301
423.965639 538.214496 85.001480
425.644748 538.138028 82.241984
427.323857 556.178049 115.302097
429.002966 558.593683 97.771421
430.682075 555.853403 82.117465
432.361184 549.191417 77.636960
434.040293 544.011003 88.774804
435.719402 546.299873 91.371673
437.398511 552.021042 85.198174
439.077620 540.035021 76.292765
440.756729 537.712294 75.182011
442.435838 535.102617 78.406826
444.114947 517.277001 77.933153
445.794056 521.411724 83.590642
447.473165 527.536150 85.571869
449.152274 527.907395 78.748073
450.831383 520.895836 81.131597
452.510492 511.356568 84.609519
454.189601 499.667881 90.499066
455.868710 485.909232 75.958448
457.547819 482.125497 72.871209
459.226928 483.067680 75.892731
460.906037 478.510058 76.484180
462.585146 471.875413 81.239970
464.264255 474.281209 86.479093
465.943364 497.007598 90.357792
467.622473 493.733832 86.062863
469.301582 488.485161 78.451671
470.980691 485.106527 69.099637
472.659800 497.597235 69.156532
474.338909 504.893643 78.154446
476.018018 508.448699 90.026006
477.697127 510.687013 80.488008
479.376236 510.056910 78.639604
481.055345 514.586590 80.208864
482.734454 532.720057 81.905184
484.413563 552.565560 99.072072
486.092672 570.023820 108.137719
487.771781 584.126545 105.592309
489.450890 590.347278 121.873443
491.129999 606.005661 118.493687
492.809108 627.512297 109.706311
494.488217 647.681758 125.316703
496.167326 666.003219 131.355423
497.846435 692.682472 131.780348
499.525544 737.481993 130.240045
501.204653 803.925893 141.356061
502.883762 889.689928 165.131486
504.562871 998.562165 203.054371
506.241980 1180.151675 242.747568
507.921089 1435.997168 296.386439
509.600198 1785.262621 373.879587
511.279307 2316.051203 509.968182
512.958416 3357.619884 719.948725
514.637525 5026.219060 1047.830928
516.316634 7500.525142 1537.587322
517.995743 12034.626017 2303.584669
519.674852 16536.728526 2974.913489
521.353961 20298.311496 3468.386690
