# shift_cm-1 intensity_mean intensity_std
1010.293305 50105.639761 1248.274304
1011.972413 50001.700932 1259.837724
1013.651521 49891.837845 1262.953676
1015.330629 49804.439377 1283.137808
1017.009737 49700.627643 1303.896093
1018.688845 49609.477791 1318.681955
1020.367953 49563.553478 1321.048125
1022.047061 49490.837260 1291.126002
1023.726169 49454.887342 1281.472734
1025.405277 49423.577087 1280.856758
1027.084385 49393.946204 1284.174388
1028.763493 49394.022592 1291.054733
1030.442601 49372.056081 1296.963903
1032.121709 49364.617151 1292.424724
1033.800817 49352.713202 1285.637958
1035.479925 49316.739233 1284.497543
1037.159033 49264.770507 1282.974052
1038.838141 49226.303957 1292.888532
1040.517249 49196.386119 1307.093202
1042.196357 49170.911662 1323.305627
1043.875465 49144.614591 1341.247156
1045.554573 49145.012976 1364.378645
1047.233681 49137.258596 1383.819109
1048.912789 49141.143846 1414.319090
1050.591897 49163.853405 1461.731013
1052.271005 49178.518291 1508.846967
1053.950113 49218.990085 1550.933977
1055.629221 49235.429930 1582.639085
1057.308329 49244.111862 1603.533985
1058.987437 49271.627793 1615.558499
1060.666545 49272.852856 1628.336279
1062.345653 49290.485125 1639.015182
1064.024761 49322.097296 1651.715950
1065.703869 49361.126514 1665.991956
1067.382977 49395.427694 1677.622480
1069.062085 49469.971440 1702.851872
1070.741193 49545.456471 1735.535758
1072.420301 49631.093622 1767.574759
1074.099409 49734.275847 1797.993477
1075.778517 49858.799232 1842.813759
1077.457625 49947.774392 1872.828726
1079.136733 50051.012872 1903.343521
1080.815841 50162.076758 1925.739745
1082.494949 50267.577197 1931.230986
1084.174057 50368.262938 1931.897661
1085.853165 50467.590716 1921.695605
1087.532273 50555.786855 1912.482858
1089.211381 50644.278040 1908.581488
1090.890489 50751.220195 1910.406275
1092.569597 50815.976201 1889.267804
1094.248705 50915.058453 1882.015523
1095.927813 51017.782274 1880.098411
1097.606921 51112.042374 1879.528343
1099.286029 51199.213398 1879.052499
1100.965137 51293.904891 1901.346335
1102.644245 51353.659322 1928.700201
1104.323353 51419.015619 1948.000718
1106.002461 51503.580059 1954.797572
1107.681569 51577.468122 1957.205687
1109.360677 51625.626759 1976.307310
1111.039785 51658.160326 1978.682016
1112.718893 51692.916128 1975.560897
1114.398001 51746.541647 1976.177923
1116.077109 51835.675339 1977.386100
1117.756217 51905.714904 1960.817439
1119.435325 51963.808010 1947.056560
1121.114433 52014.369784 1941.803452
1122.793541 52057.306725 1944.295694
